id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence,polarity
hadyelsahar/ar_res_reviews:6845,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الطعم,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6857,hard_negative_candidate,lighting,lighting | decor_furniture,True,True,,,الاناره | الديكور,الخبز | الطعم | الوجبه,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6858,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,,,الجلسات | الجلسه | الجو,البطاطس,3.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6862,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم | بارده,,المطعم | واسع,اسلوب | الارز | الاسعار,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6905,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe | bathroom_facilities | space_crowding,True,True,الطاوله | المطعم | المكان,,الطاوله | المطعم | المكان | المناديل | ضيق,الاسعار,5.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6910,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المكان,,المكان | ضيق,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6918,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسه,الخبز,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6920,hard_negative_candidate,,,False,True,,,,مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6924,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,الطاوله | المطعم,,الطاولات | الطاوله | المطعم,الاكل | السعر,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6925,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac | space_crowding,True,True,المطعم,,المطعم | حراره | ضيق,الارز,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6926,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,اجواء | المطعم,الاكل | السعر | غالي | ما طلبنا | مبالغ فيه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6927,hard_negative_candidate,,,False,True,,,,مبالغ فيها | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6947,hard_negative_candidate,parking,parking | seating_comfort | general_place_vibe | space_crowding | privacy,True,True,الطاوله | المطعم | حاره,,الدخول | الطاولات | الطاوله | المطعم | زحمه | مكشوف,الفاتوره,6.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6949,hard_negative_candidate,privacy,privacy | general_place_vibe,True,True,المطعم,قسم العوائل,المطعم,الاكل,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6956,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسه | المطعم,الاسعار | الاكل | الطعم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6958,hard_negative_candidate,lighting,lighting | general_place_vibe | noise_music,True,True,المطعم | المكان,اضاءه خافته,الاضاءه | الجو | المطعم | المكان | موسيقي,غالي,7.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6962,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe | space_crowding,True,True,المكان,,الجلسات | المكان | ضيقه,الاسعار,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6963,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الاسعار | الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6964,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الطعام | طعمه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6965,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسات | المطعم,الاكل | غالي,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6967,hard_negative_candidate,temperature_ac,decor_furniture | general_place_vibe | temperature_ac,True,True,المطعم | حار,,الديكور | المطعم | حار,الرز | الطعم,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6970,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,الاسعار | الدجاج | الطعم | ما طلبت,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:6971,hard_negative_candidate,,,False,True,,,,الطعم | بدون صوص,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6985,hard_negative_candidate,seating_comfort,seating_comfort | privacy,True,True,,,الجلسات | عوايل,الاكل,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6999,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,بارتشن,الاكل | مبالغ فيها | مبالغ فيه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:7002,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الاكل | غالي,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7003,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسات | المطعم | رايق,طعمه,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7004,hard_negative_candidate,decor_furniture,general_place_vibe | decor_furniture,True,True,المطعم,,الجو | الديكور | المطعم,الاسعار | الاكل,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7012,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,وقت طويل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7017,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم | المكان,,المطعم | المكان | زحمه,البرجر | تاخر الطلب,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7018,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم | المكان,,المطعم | المكان | زحمه,البرجر | تاخر الطلب,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7039,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسات | المطعم,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7044,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المكان,,الديكور | المكان,طعمه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7070,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الكراسي | المطعم,الاكل | الكاشير,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7071,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم | المكان,,الديكور | المطعم | المكان,الاسعار | الاكل | الطعام | مبالغ فيها | مبالغ فيه,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:7072,hard_negative_candidate,seating_comfort,seating_comfort | decor_furniture | general_place_vibe,True,True,المطعم,,الجلسات | الديكور | المطعم,الاسعار | الاكل | السعر | النادل | انتظرنا | خطا,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:7073,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسه,مبالغ فيها | مبالغ فيه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:7074,hard_negative_candidate,privacy,privacy | seating_comfort,True,True,الطاوله | متسخه,قسم العوائل,الطاوله,الاكل | الخبز | الوجبه,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7079,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسات | المطعم,السعر | الطعام,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:7082,hard_negative_candidate,privacy,privacy | general_place_vibe,True,True,المطعم | المكان,قسم العوائل,المطعم | المكان,الطعام,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7085,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7100,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المطعم,,المطعم | المواقف,الاسعار | الشاورما,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7102,hard_negative_candidate,parking,parking,True,True,,,المواقف,الشاورما,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:7108,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,الفرع,,الفرع | هادي,الاكل | الخبز | الدجاج | الرز,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
